_id,credits_used,problem_desc.NumEmployees,problem_desc.NumShifts,problem_desc.NumDays,problem_timestamp,problem_state,problem_desc.Locations[0].Latitude,problem_desc.Locations[1].Latitude,problem_desc.Locations[2].Latitude,problem_desc.Locations[0].Longitude,problem_desc.Locations[1].Longitude,problem_desc.Locations[2].Longitude,problem_desc.NumVehicles,problem_desc.DepotIndex,problem_desc.MaxDistance,problem_desc.Values[0],problem_desc.Values[1],problem_desc.Values[2],problem_desc.Values[3],problem_desc.Values[4],problem_desc.Values[5],problem_desc.Values[6],problem_desc.Values[7],problem_desc.Values[8],problem_desc.Values[9],problem_desc.Values[10],problem_desc.Values[11],problem_desc.Values[12],problem_desc.Values[13],problem_desc.Values[14],problem_desc.Values[15],problem_desc.Values[16],problem_desc.Values[17],problem_desc.Values[18],problem_desc.Values[19],problem_desc.Values[20],problem_desc.Values[21],problem_desc.Values[22],problem_desc.Values[23],problem_desc.Values[24],problem_desc.Values[25],problem_desc.Values[26],problem_desc.Values[27],problem_desc.Values[28],problem_desc.Values[29],problem_desc.Values[30],problem_desc.Values[31],problem_desc.Values[32],problem_desc.Values[33],problem_desc.Values[34],problem_desc.Values[35],problem_desc.Values[36],problem_desc.Values[37],problem_desc.Values[38],problem_desc.Values[39],problem_desc.Values[40],problem_desc.Values[41],problem_desc.Values[42],problem_desc.Values[43],problem_desc.Values[44],problem_desc.Values[45],problem_desc.Values[46],problem_desc.Values[47],problem_desc.Values[48],problem_desc.Values[49],problem_desc.Weights[0][0],problem_desc.Weights[0][1],problem_desc.Weights[0][2],problem_desc.Weights[0][3],problem_desc.Weights[0][4],problem_desc.Weights[0][5],problem_desc.Weights[0][6],problem_desc.Weights[0][7],problem_desc.Weights[0][8],problem_desc.Weights[0][9],problem_desc.Weights[0][10],problem_desc.Weights[0][11],problem_desc.Weights[0][12],problem_desc.Weights[0][13],problem_desc.Weights[0][14],problem_desc.Weights[0][15],problem_desc.Weights[0][16],problem_desc.Weights[0][17],problem_desc.Weights[0][18],problem_desc.Weights[0][19],problem_desc.Weights[0][20],problem_desc.Weights[0][21],problem_desc.Weights[0][22],problem_desc.Weights[0][23],problem_desc.Weights[0][24],problem_desc.Weights[0][25],problem_desc.Weights[0][26],problem_desc.Weights[0][27],problem_desc.Weights[0][28],problem_desc.Weights[0][29],problem_desc.Weights[0][30],problem_desc.Weights[0][31],problem_desc.Weights[0][32],problem_desc.Weights[0][33],problem_desc.Weights[0][34],problem_desc.Weights[0][35],problem_desc.Weights[0][36],problem_desc.Weights[0][37],problem_desc.Weights[0][38],problem_desc.Weights[0][39],problem_desc.Weights[0][40],problem_desc.Weights[0][41],problem_desc.Weights[0][42],problem_desc.Weights[0][43],problem_desc.Weights[0][44],problem_desc.Weights[0][45],problem_desc.Weights[0][46],problem_desc.Weights[0][47],problem_desc.Weights[0][48],problem_desc.Weights[0][49],problem_desc.Capacities[0],problem_desc.Costs[0][0],problem_desc.Costs[0][1],problem_desc.Costs[0][2],problem_desc.Costs[0][3],problem_desc.Costs[1][0],problem_desc.Costs[1][1],problem_desc.Costs[1][2],problem_desc.Costs[1][3],problem_desc.Costs[2][0],problem_desc.Costs[2][1],problem_desc.Costs[2][2],problem_desc.Costs[2][3],problem_desc.Costs[3][0],problem_desc.Costs[3][1],problem_desc.Costs[3][2],problem_desc.Costs[3][3],problem_desc.Variables[0],problem_desc.Variables[1],problem_desc.Constraints[0],problem_desc.Constraints[1],problem_desc.Constraints[2],problem_desc.Constraints[3],problem_desc.Constraints[4],problem_desc.Objective,problem_desc.Arcs[0].start_node,problem_desc.Arcs[1].start_node,problem_desc.Arcs[2].start_node,problem_desc.Arcs[3].start_node,problem_desc.Arcs[4].start_node,problem_desc.Arcs[5].start_node,problem_desc.Arcs[6].start_node,problem_desc.Arcs[7].start_node,problem_desc.Arcs[8].start_node,problem_desc.Arcs[0].end_node,problem_desc.Arcs[1].end_node,problem_desc.Arcs[2].end_node,problem_desc.Arcs[3].end_node,problem_desc.Arcs[4].end_node,problem_desc.Arcs[5].end_node,problem_desc.Arcs[6].end_node,problem_desc.Arcs[7].end_node,problem_desc.Arcs[8].end_node,problem_desc.Arcs[0].capacity,problem_desc.Arcs[1].capacity,problem_desc.Arcs[2].capacity,problem_desc.Arcs[3].capacity,problem_desc.Arcs[4].capacity,problem_desc.Arcs[5].capacity,problem_desc.Arcs[6].capacity,problem_desc.Arcs[7].capacity,problem_desc.Arcs[8].capacity,problem_desc.Arcs[0].unit_cost,problem_desc.Arcs[1].unit_cost,problem_desc.Arcs[2].unit_cost,problem_desc.Arcs[3].unit_cost,problem_desc.Arcs[4].unit_cost,problem_desc.Arcs[5].unit_cost,problem_desc.Arcs[6].unit_cost,problem_desc.Arcs[7].unit_cost,problem_desc.Arcs[8].unit_cost,problem_desc.Supplies[0],problem_desc.Supplies[1],problem_desc.Supplies[2],problem_desc.Supplies[3],problem_desc.Supplies[4],problem_desc.board_size,user_id
66799a2ada3f76f283191402,2,,,,2024-06-24T12:00:00.000Z,0,40.73061,37.9998332818384,37.966783510526,-73.935242,23.7431771479843,23.7786055336422,2.0,0.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f283191130
66799a2ada3f76f283191403,2,,,,2024-06-24T12:00:00.000Z,2,34.052235,37.9990464764814,37.9740702363407,-118.243683,23.7732513981902,23.7375198905651,2.0,2.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f2831910fc
66799a2ada3f76f283191404,2,,,,2024-06-24T12:00:00.000Z,1,51.507351,37.9976370555679,37.9871581852694,-0.127758,23.766326699717,23.7600403988099,2.0,1.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f283191116
66799a2ada3f76f283191405,2,,,,2024-06-24T12:00:00.000Z,0,48.856613,37.9656595261289,38.0081619401188,2.352222,23.7804481656328,23.7437267361884,2.0,0.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f28319114a
66799a2ada3f76f283191406,2,,,,2024-06-24T12:00:00.000Z,1,55.755825,37.9834746564623,37.9636241334636,37.617298,23.7325686491771,23.7778582015461,2.0,1.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f28319110b
66799a2ada3f76f283191407,2,,,,2024-06-24T12:00:00.000Z,2,35.689487,37.9658106007088,37.9762429354646,139.691711,23.7213368725731,23.7402382017401,2.0,2.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f283191102
66799a2ada3f76f283191408,2,,,,2024-06-24T12:00:00.000Z,1,-33.86882,38.0056680973323,38.0013238772217,151.209296,23.7280890826921,23.7583040097244,2.0,1.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f2831910fb
66799a2ada3f76f283191409,2,,,,2024-06-24T12:00:00.000Z,0,-22.9068,37.9632024791509,37.9653577058191,-43.1729,23.7851749644623,23.743200049927,2.0,0.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f28319110a
66799a2ada3f76f28319140a,2,,,,2024-06-24T12:00:00.000Z,2,-33.44889,37.9692186084866,37.9827169763799,-70.669265,23.7851108524873,23.7354215305124,2.0,2.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f2831910fb
66799a2ada3f76f28319140b,2,,,,2024-06-24T12:00:00.000Z,1,39.9042,37.9723001307611,37.9782788027907,116.4074,23.7884239333305,23.7588455894457,2.0,1.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f283191127
66799a2ada3f76f28319140c,3,,,,2024-06-24T12:00:00.000Z,0,,,,,,,,,,360.0,83.0,59.0,130.0,431.0,67.0,230.0,52.0,93.0,125.0,670.0,892.0,600.0,38.0,48.0,147.0,78.0,256.0,63.0,17.0,120.0,164.0,432.0,35.0,92.0,110.0,22.0,42.0,50.0,323.0,514.0,28.0,87.0,73.0,78.0,15.0,26.0,78.0,210.0,36.0,85.0,189.0,274.0,43.0,33.0,10.0,19.0,389.0,276.0,312.0,7.0,0.0,30.0,22.0,80.0,94.0,11.0,81.0,70.0,64.0,59.0,18.0,0.0,36.0,3.0,8.0,15.0,42.0,9.0,0.0,42.0,47.0,52.0,32.0,26.0,48.0,55.0,6.0,29.0,84.0,2.0,4.0,18.0,56.0,7.0,29.0,93.0,44.0,71.0,3.0,86.0,66.0,31.0,65.0,0.0,79.0,20.0,65.0,52.0,13.0,850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f28319112c
66799a2ada3f76f28319140d,3,,,,2024-06-24T12:00:00.000Z,1,,,,,,,,,,130.0,450.0,250.0,90.0,170.0,450.0,150.0,70.0,60.0,600.0,230.0,420.0,320.0,50.0,380.0,240.0,350.0,440.0,130.0,110.0,210.0,70.0,360.0,180.0,280.0,420.0,380.0,200.0,290.0,50.0,400.0,350.0,160.0,290.0,450.0,360.0,280.0,370.0,450.0,290.0,330.0,130.0,390.0,270.0,140.0,300.0,220.0,200.0,320.0,,20.0,10.0,20.0,30.0,10.0,20.0,10.0,30.0,40.0,10.0,30.0,20.0,30.0,40.0,30.0,20.0,30.0,20.0,20.0,40.0,40.0,10.0,40.0,20.0,30.0,20.0,20.0,10.0,30.0,30.0,20.0,30.0,10.0,10.0,20.0,30.0,40.0,20.0,10.0,40.0,30.0,10.0,30.0,20.0,30.0,40.0,10.0,20.0,,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f283191113
66799a2ada3f76f28319140e,3,,,,2024-06-24T12:00:00.000Z,2,,,,,,,,,,210.0,320.0,430.0,120.0,370.0,90.0,180.0,250.0,60.0,310.0,290.0,440.0,380.0,160.0,350.0,140.0,470.0,180.0,410.0,350.0,420.0,270.0,200.0,330.0,280.0,490.0,390.0,370.0,330.0,470.0,410.0,240.0,380.0,140.0,230.0,430.0,320.0,260.0,110.0,200.0,190.0,370.0,420.0,310.0,400.0,130.0,150.0,470.0,300.0,,40.0,30.0,20.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,20.0,30.0,20.0,10.0,20.0,10.0,40.0,40.0,20.0,10.0,30.0,30.0,20.0,10.0,10.0,30.0,10.0,40.0,20.0,40.0,10.0,20.0,40.0,10.0,20.0,20.0,30.0,40.0,30.0,40.0,30.0,30.0,30.0,10.0,40.0,20.0,20.0,10.0,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f28319113e
66799a2ada3f76f28319140f,3,,,,2024-06-24T12:00:00.000Z,0,,,,,,,,,,250.0,120.0,160.0,390.0,430.0,340.0,380.0,470.0,420.0,490.0,370.0,310.0,280.0,260.0,480.0,180.0,470.0,230.0,450.0,110.0,290.0,390.0,310.0,440.0,330.0,410.0,470.0,450.0,370.0,420.0,220.0,180.0,150.0,340.0,120.0,160.0,480.0,290.0,130.0,370.0,240.0,200.0,300.0,260.0,320.0,230.0,350.0,410.0,220.0,,20.0,30.0,30.0,40.0,10.0,30.0,20.0,20.0,40.0,40.0,40.0,10.0,20.0,20.0,40.0,20.0,40.0,10.0,10.0,30.0,20.0,20.0,10.0,10.0,40.0,20.0,20.0,10.0,30.0,10.0,20.0,40.0,10.0,30.0,30.0,40.0,10.0,10.0,40.0,10.0,40.0,10.0,40.0,30.0,10.0,30.0,30.0,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f283191142
66799a2ada3f76f283191410,3,,,,2024-06-24T12:00:00.000Z,1,,,,,,,,,,230.0,180.0,430.0,370.0,260.0,340.0,120.0,130.0,250.0,470.0,410.0,380.0,280.0,420.0,390.0,350.0,440.0,120.0,470.0,160.0,340.0,290.0,300.0,200.0,480.0,210.0,170.0,400.0,450.0,390.0,490.0,440.0,320.0,150.0,380.0,170.0,350.0,230.0,360.0,470.0,300.0,120.0,250.0,490.0,490.0,340.0,140.0,460.0,420.0,,30.0,20.0,10.0,20.0,10.0,20.0,20.0,20.0,10.0,10.0,40.0,40.0,30.0,30.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,30.0,10.0,30.0,30.0,30.0,40.0,10.0,40.0,10.0,40.0,10.0,10.0,20.0,40.0,40.0,10.0,40.0,30.0,30.0,40.0,30.0,40.0,30.0,40.0,40.0,20.0,30.0,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f283191145
66799a2ada3f76f283191411,3,,,,2024-06-24T12:00:00.000Z,2,,,,,,,,,,270.0,290.0,120.0,450.0,400.0,430.0,340.0,230.0,370.0,180.0,490.0,350.0,210.0,470.0,160.0,380.0,440.0,390.0,220.0,300.0,280.0,420.0,170.0,450.0,330.0,320.0,200.0,460.0,120.0,260.0,490.0,350.0,490.0,380.0,430.0,130.0,470.0,420.0,190.0,360.0,170.0,450.0,470.0,470.0,240.0,150.0,490.0,430.0,490.0,,40.0,10.0,40.0,30.0,30.0,10.0,10.0,40.0,40.0,30.0,40.0,20.0,10.0,10.0,30.0,30.0,40.0,20.0,30.0,20.0,10.0,10.0,10.0,40.0,40.0,10.0,20.0,10.0,20.0,20.0,40.0,20.0,30.0,10.0,30.0,10.0,10.0,40.0,10.0,40.0,10.0,10.0,30.0,30.0,20.0,10.0,20.0,40.0,,,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f283191154
66799a2ada3f76f283191412,3,,,,2024-06-24T12:00:00.000Z,0,,,,,,,,,,200.0,280.0,160.0,470.0,390.0,230.0,380.0,440.0,220.0,120.0,260.0,350.0,330.0,460.0,120.0,450.0,320.0,290.0,210.0,340.0,430.0,190.0,390.0,170.0,490.0,470.0,240.0,150.0,420.0,360.0,170.0,430.0,490.0,470.0,490.0,430.0,240.0,270.0,290.0,120.0,450.0,400.0,430.0,340.0,230.0,370.0,180.0,490.0,,,20.0,10.0,40.0,20.0,10.0,10.0,40.0,30.0,30.0,30.0,40.0,40.0,30.0,10.0,20.0,20.0,20.0,10.0,30.0,20.0,20.0,30.0,20.0,10.0,20.0,10.0,30.0,40.0,10.0,30.0,30.0,40.0,30.0,30.0,40.0,10.0,40.0,30.0,20.0,10.0,20.0,10.0,10.0,10.0,40.0,30.0,10.0,20.0,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66797085da3f76f283191105
